geoid,state_fips,county_fips,state,county,district,division,statute_url
0500000US34025,34,025,New Jersey,Monmouth,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34037,34,037,New Jersey,Sussex,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34011,34,011,New Jersey,Cumberland,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34013,34,013,New Jersey,Essex,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34029,34,029,New Jersey,Ocean,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34015,34,015,New Jersey,Gloucester,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34033,34,033,New Jersey,Salem,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34031,34,031,New Jersey,Passaic,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34007,34,007,New Jersey,Camden,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34003,34,003,New Jersey,Bergen,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34041,34,041,New Jersey,Warren,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34017,34,017,New Jersey,Hudson,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34005,34,005,New Jersey,Burlington,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34027,34,027,New Jersey,Morris,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34021,34,021,New Jersey,Mercer,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34035,34,035,New Jersey,Somerset,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34001,34,001,New Jersey,Atlantic,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34023,34,023,New Jersey,Middlesex,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34009,34,009,New Jersey,Cape May,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34039,34,039,New Jersey,Union,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US34019,34,019,New Jersey,Hunterdon,New Jersey,,https://www.law.cornell.edu/uscode/text/28/110
0500000US35039,35,039,New Mexico,Rio Arriba,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35047,35,047,New Mexico,San Miguel,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35057,35,057,New Mexico,Torrance,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35035,35,035,New Mexico,Otero,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35006,35,006,New Mexico,Cibola,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35019,35,019,New Mexico,Guadalupe,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35003,35,003,New Mexico,Catron,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35017,35,017,New Mexico,Grant,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35029,35,029,New Mexico,Luna,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35031,35,031,New Mexico,McKinley,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35055,35,055,New Mexico,Taos,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35007,35,007,New Mexico,Colfax,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35015,35,015,New Mexico,Eddy,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35033,35,033,New Mexico,Mora,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35037,35,037,New Mexico,Quay,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35027,35,027,New Mexico,Lincoln,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35025,35,025,New Mexico,Lea,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35049,35,049,New Mexico,Santa Fe,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35051,35,051,New Mexico,Sierra,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35053,35,053,New Mexico,Socorro,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35013,35,013,New Mexico,Doña Ana,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35028,35,028,New Mexico,Los Alamos,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35061,35,061,New Mexico,Valencia,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35001,35,001,New Mexico,Bernalillo,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35011,35,011,New Mexico,De Baca,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35023,35,023,New Mexico,Hidalgo,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35043,35,043,New Mexico,Sandoval,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35009,35,009,New Mexico,Curry,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35021,35,021,New Mexico,Harding,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35045,35,045,New Mexico,San Juan,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35005,35,005,New Mexico,Chaves,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35059,35,059,New Mexico,Union,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US35041,35,041,New Mexico,Roosevelt,New Mexico,,https://www.law.cornell.edu/uscode/text/28/111
0500000US36095,36,095,New York,Schoharie,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36067,36,067,New York,Onondaga,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36019,36,019,New York,Clinton,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36099,36,099,New York,Seneca,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36079,36,079,New York,Putnam,Southern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36033,36,033,New York,Franklin,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36069,36,069,New York,Ontario,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36081,36,081,New York,Queens,Eastern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36101,36,101,New York,Steuben,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36041,36,041,New York,Hamilton,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36115,36,115,New York,Washington,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36013,36,013,New York,Chautauqua,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36047,36,047,New York,Kings,Eastern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36061,36,061,New York,New York,Southern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36107,36,107,New York,Tioga,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36011,36,011,New York,Cayuga,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36073,36,073,New York,Orleans,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36091,36,091,New York,Saratoga,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36087,36,087,New York,Rockland,Southern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36021,36,021,New York,Columbia,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36049,36,049,New York,Lewis,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36063,36,063,New York,Niagara,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36025,36,025,New York,Delaware,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36031,36,031,New York,Essex,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36057,36,057,New York,Montgomery,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36059,36,059,New York,Nassau,Eastern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36085,36,085,New York,Richmond,Eastern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36097,36,097,New York,Schuyler,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36109,36,109,New York,Tompkins,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36017,36,017,New York,Chenango,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36023,36,023,New York,Cortland,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36045,36,045,New York,Jefferson,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36065,36,065,New York,Oneida,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36121,36,121,New York,Wyoming,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36015,36,015,New York,Chemung,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36075,36,075,New York,Oswego,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36077,36,077,New York,Otsego,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36117,36,117,New York,Wayne,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36001,36,001,New York,Albany,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36007,36,007,New York,Broome,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36029,36,029,New York,Erie,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36053,36,053,New York,Madison,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36105,36,105,New York,Sullivan,Southern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36037,36,037,New York,Genesee,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36071,36,071,New York,Orange,Southern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36005,36,005,New York,Bronx,Southern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36035,36,035,New York,Fulton,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36083,36,083,New York,Rensselaer,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36027,36,027,New York,Dutchess,Southern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36043,36,043,New York,Herkimer,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36089,36,089,New York,St. Lawrence,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36113,36,113,New York,Warren,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36055,36,055,New York,Monroe,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36111,36,111,New York,Ulster,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36051,36,051,New York,Livingston,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36039,36,039,New York,Greene,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36003,36,003,New York,Allegany,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36009,36,009,New York,Cattaraugus,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36093,36,093,New York,Schenectady,Northern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36123,36,123,New York,Yates,Western,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36119,36,119,New York,Westchester,Southern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US36103,36,103,New York,Suffolk,Eastern,,https://www.law.cornell.edu/uscode/text/28/112
0500000US37121,37,121,North Carolina,Mitchell,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37079,37,079,North Carolina,Greene,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37041,37,041,North Carolina,Chowan,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37027,37,027,North Carolina,Caldwell,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37035,37,035,North Carolina,Catawba,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37049,37,049,North Carolina,Craven,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37065,37,065,North Carolina,Edgecombe,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37085,37,085,North Carolina,Harnett,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37089,37,089,North Carolina,Henderson,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37095,37,095,North Carolina,Hyde,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37119,37,119,North Carolina,Mecklenburg,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37131,37,131,North Carolina,Northampton,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37159,37,159,North Carolina,Rowan,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37181,37,181,North Carolina,Vance,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37053,37,053,North Carolina,Currituck,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37179,37,179,North Carolina,Union,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37127,37,127,North Carolina,Nash,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37017,37,017,North Carolina,Bladen,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37055,37,055,North Carolina,Dare,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37185,37,185,North Carolina,Warren,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37015,37,015,North Carolina,Bertie,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37073,37,073,North Carolina,Gates,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37075,37,075,North Carolina,Graham,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37117,37,117,North Carolina,Martin,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37115,37,115,North Carolina,Madison,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37137,37,137,North Carolina,Pamlico,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37143,37,143,North Carolina,Perquimans,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37149,37,149,North Carolina,Polk,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37151,37,151,North Carolina,Randolph,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37157,37,157,North Carolina,Rockingham,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37169,37,169,North Carolina,Stokes,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37187,37,187,North Carolina,Washington,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37029,37,029,North Carolina,Camden,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37043,37,043,North Carolina,Clay,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37051,37,051,North Carolina,Cumberland,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37071,37,071,North Carolina,Gaston,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37081,37,081,North Carolina,Guilford,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37099,37,099,North Carolina,Jackson,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37125,37,125,North Carolina,Moore,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37155,37,155,North Carolina,Robeson,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37167,37,167,North Carolina,Stanly,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37183,37,183,North Carolina,Wake,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37199,37,199,North Carolina,Yancey,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37037,37,037,North Carolina,Chatham,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37111,37,111,North Carolina,McDowell,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37101,37,101,North Carolina,Johnston,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37103,37,103,North Carolina,Jones,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37145,37,145,North Carolina,Person,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37019,37,019,North Carolina,Brunswick,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37009,37,009,North Carolina,Ashe,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37013,37,013,North Carolina,Beaufort,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37107,37,107,North Carolina,Lenoir,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37161,37,161,North Carolina,Rutherford,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37109,37,109,North Carolina,Lincoln,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37133,37,133,North Carolina,Onslow,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37135,37,135,North Carolina,Orange,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37163,37,163,North Carolina,Sampson,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37197,37,197,North Carolina,Yadkin,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37011,37,011,North Carolina,Avery,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37023,37,023,North Carolina,Burke,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37033,37,033,North Carolina,Caswell,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37059,37,059,North Carolina,Davie,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37061,37,061,North Carolina,Duplin,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37105,37,105,North Carolina,Lee,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37129,37,129,North Carolina,New Hanover,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37191,37,191,North Carolina,Wayne,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37165,37,165,North Carolina,Scotland,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37083,37,083,North Carolina,Halifax,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37001,37,001,North Carolina,Alamance,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37087,37,087,North Carolina,Haywood,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37005,37,005,North Carolina,Alleghany,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37045,37,045,North Carolina,Cleveland,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37077,37,077,North Carolina,Granville,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37093,37,093,North Carolina,Hoke,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37097,37,097,North Carolina,Iredell,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37147,37,147,North Carolina,Pitt,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37039,37,039,North Carolina,Cherokee,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37193,37,193,North Carolina,Wilkes,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37003,37,003,North Carolina,Alexander,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37031,37,031,North Carolina,Carteret,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37139,37,139,North Carolina,Pasquotank,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37173,37,173,North Carolina,Swain,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37007,37,007,North Carolina,Anson,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37069,37,069,North Carolina,Franklin,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37113,37,113,North Carolina,Macon,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37175,37,175,North Carolina,Transylvania,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37047,37,047,North Carolina,Columbus,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37123,37,123,North Carolina,Montgomery,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37153,37,153,North Carolina,Richmond,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37171,37,171,North Carolina,Surry,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37021,37,021,North Carolina,Buncombe,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37025,37,025,North Carolina,Cabarrus,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37057,37,057,North Carolina,Davidson,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37091,37,091,North Carolina,Hertford,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37141,37,141,North Carolina,Pender,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37189,37,189,North Carolina,Watauga,Western,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37177,37,177,North Carolina,Tyrrell,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37067,37,067,North Carolina,Forsyth,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37195,37,195,North Carolina,Wilson,Eastern,,https://www.law.cornell.edu/uscode/text/28/113
0500000US37063,37,063,North Carolina,Durham,Middle,,https://www.law.cornell.edu/uscode/text/28/113
0500000US38013,38,013,North Dakota,Burke,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38061,38,061,North Dakota,Mountrail,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38105,38,105,North Dakota,Williams,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38007,38,007,North Dakota,Billings,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38043,38,043,North Dakota,Kidder,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38019,38,019,North Dakota,Cavalier,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38037,38,037,North Dakota,Grant,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38067,38,067,North Dakota,Pembina,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38091,38,091,North Dakota,Steele,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38041,38,041,North Dakota,Hettinger,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38045,38,045,North Dakota,LaMoure,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38059,38,059,North Dakota,Morton,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38017,38,017,North Dakota,Cass,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38025,38,025,North Dakota,Dunn,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38029,38,029,North Dakota,Emmons,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38051,38,051,North Dakota,McIntosh,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38063,38,063,North Dakota,Nelson,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38077,38,077,North Dakota,Richland,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38079,38,079,North Dakota,Rolette,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38099,38,099,North Dakota,Walsh,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38001,38,001,North Dakota,Adams,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38009,38,009,North Dakota,Bottineau,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38003,38,003,North Dakota,Barnes,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38027,38,027,North Dakota,Eddy,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38035,38,035,North Dakota,Grand Forks,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38053,38,053,North Dakota,McKenzie,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38057,38,057,North Dakota,Mercer,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38055,38,055,North Dakota,McLean,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38069,38,069,North Dakota,Pierce,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38073,38,073,North Dakota,Ransom,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38085,38,085,North Dakota,Sioux,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38011,38,011,North Dakota,Bowman,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38033,38,033,North Dakota,Golden Valley,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38047,38,047,North Dakota,Logan,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38095,38,095,North Dakota,Towner,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38093,38,093,North Dakota,Stutsman,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38023,38,023,North Dakota,Divide,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38031,38,031,North Dakota,Foster,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38081,38,081,North Dakota,Sargent,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38087,38,087,North Dakota,Slope,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38089,38,089,North Dakota,Stark,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38097,38,097,North Dakota,Traill,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38021,38,021,North Dakota,Dickey,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38101,38,101,North Dakota,Ward,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38049,38,049,North Dakota,McHenry,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38005,38,005,North Dakota,Benson,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38075,38,075,North Dakota,Renville,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38015,38,015,North Dakota,Burleigh,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38065,38,065,North Dakota,Oliver,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38071,38,071,North Dakota,Ramsey,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38039,38,039,North Dakota,Griggs,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38083,38,083,North Dakota,Sheridan,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US38103,38,103,North Dakota,Wells,North Dakota,,https://www.law.cornell.edu/uscode/text/28/114
0500000US39053,39,053,Ohio,Gallia,Southern,Eastern,https://www.law.cornell.edu/uscode/text/28/115
0500000US39077,39,077,Ohio,Huron,Northern,Western,https://www.law.cornell.edu/uscode/text/28/115
0500000US39009,39,009,Ohio,Athens,Southern,Eastern,https://www.law.cornell.edu/uscode/text/28/115
0500000US39001,39,001,Ohio,Adams,Southern,Western,https://www.law.cornell.edu/uscode/text/28/115
0500000US39103,39,103,Ohio,Medina,Northern,Eastern,https://www.law.cornell.edu/uscode/text/28/115
0500000US39159,39,159,Ohio,Union,Southern,Eastern,https://www.law.cornell.edu/uscode/text/28/115
0500000US39021,39,021,Ohio,Champaign,Southern,Western,https://www.law.cornell.edu/uscode/text/28/115
0500000US39125,39,125,Ohio,Paulding,Northern,Western,https://www.law.cornell.edu/uscode/text/28/115
0500000US39057,39,057,Ohio,Greene,Southern,Western,https://www.law.cornell.edu/uscode/text/28/115
