zip,city,stusab,latitude,longitude,INTPTLAT,INTPTLONG,zcta,"point map url
",zip map url,result,notes,census_reporter_check
25360,Charleston,WV,38.2968,-81.5547,,,25306,point map,zip map,,,
25356,Charleston,WV,38.2968,-81.5547,,,25306,point map,zip map,,,
25361,Charleston,WV,38.2968,-81.5547,,,25306,point map,zip map,,,
25357,Charleston,WV,38.2968,-81.5547,,,25306,point map,zip map,,,
25358,Charleston,WV,38.2968,-81.5547,,,25306,point map,zip map,,,
25364,Charleston,WV,38.2968,-81.5547,,,25306,point map,zip map,,,
25362,Charleston,WV,38.2968,-81.5547,,,25306,point map,zip map,,,
25326,Charleston,WV,38.2968,-81.5547,,,25306,point map,zip map,,,
25365,Charleston,WV,38.2968,-81.5547,,,25306,point map,zip map,,,
25317,Charleston,WV,38.3356,-81.6138,,,25311,point map,zip map,,,
25402,Martinsburg,WV,39.4562,-77.9639,,,25401,point map,zip map,,,
25440,Ridgeway,WV,39.2973,-78.0717,,,25413,point map,zip map,,,
25421,Glengary,WV,39.3813,-78.1435,,,25420,point map,zip map,,,
25423,Halltown,WV,39.314,-77.7978,,,25425,point map,zip map,,,
25410,Bakerton,WV,39.3159,-77.8772,,,25438,point map,zip map,,,
25441,Rippon,WV,39.3159,-77.8772,,,25438,point map,zip map,,,
25572,Woodville,WV,38.1615,-81.8921,,,25501,point map,zip map,,,
25726,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25727,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25729,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25770,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25771,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25772,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25774,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25725,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25775,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25776,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25777,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25778,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25779,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25773,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25720,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25728,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25715,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25714,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25713,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25712,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25716,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25711,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25706,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25707,Huntington,WV,38.4134,-82.2774,,,25504,point map,zip map,,,
25544,Myra,WV,38.2198,-82.1351,,,25506,point map,zip map,,,
25569,Teays,WV,38.4754,-81.8805,,,25560,point map,zip map,,,
25614,Cora,WV,37.8332,-81.9024,,,25646,point map,zip map,,,
25612,Chauncey,WV,37.7662,-81.9876,,,25647,point map,zip map,,,
25665,Borderland,WV,37.7214,-82.3084,,,25661,point map,zip map,,,
25667,Chattaroy,WV,37.7047,-82.2739,,,25661,point map,zip map,,,
25685,Naugatuck,WV,37.7898,-82.349,,,25661,point map,zip map,,,
25691,Rawl,WV,37.6498,-82.2196,,,25661,point map,zip map,,,
25686,Newtown,WV,37.7431,-82.108,,,25670,point map,zip map,,,
25709,Huntington,WV,38.4192,-82.4452,,,25701,point map,zip map,,,
25718,Huntington,WV,38.4192,-82.4452,,,25701,point map,zip map,,,
25719,Huntington,WV,38.4192,-82.4452,,,25701,point map,zip map,,,
25721,Huntington,WV,38.4192,-82.4452,,,25701,point map,zip map,,,
25708,Huntington,WV,38.4192,-82.4452,,,25701,point map,zip map,,,
25722,Huntington,WV,38.4192,-82.4452,,,25701,point map,zip map,,,
25717,Huntington,WV,38.4192,-82.4452,,,25701,point map,zip map,,,
25710,Huntington,WV,38.4192,-82.4452,,,25701,point map,zip map,,,
25755,Huntington,WV,38.4221,-82.4317,,,25701,point map,zip map,,,
25724,Huntington,WV,38.4192,-82.4452,,,25701,point map,zip map,,,
25723,Huntington,WV,38.4192,-82.4452,,,25701,point map,zip map,,,
25562,Shoals,WV,38.3432,-82.4905,,,25704,point map,zip map,,,
25927,Stanaford,WV,37.8159,-81.1523,,,25801,point map,zip map,,,
25851,Harper,WV,37.8025,-81.2828,,,25801,point map,zip map,,,
25860,Lanark,WV,37.8276,-81.1462,,,25801,point map,zip map,,,
25909,Prosperity,WV,37.8381,-81.2004,,,25801,point map,zip map,,,
25919,Skelton,WV,37.8005,-81.1806,,,25801,point map,zip map,,,
25943,Wyco,WV,37.599,-81.3429,,,25810,point map,zip map,,,
25802,Beckley,WV,37.7489,-81.2245,,,25827,point map,zip map,,,
25833,Dothan,WV,38.0413,-81.0648,,,25840,point map,zip map,,,
25888,Mount Hope,WV,37.893,-81.1668,,,25880,point map,zip map,,,
25866,Lochgelly,WV,38.0107,-81.1451,,,25901,point map,zip map,,,
25966,Green Sulphur Springs,WV,37.6485,-80.8774,,,25951,point map,zip map,,,
25986,Spring Dale,WV,37.8798,-80.8034,,,25976,point map,zip map,,,
26058,Short Creek,WV,40.1856,-80.6745,,,26075,point map,zip map,,,
26103,Parkersburg,WV,39.2364,-81.5405,,,26101,point map,zip map,,,
26120,Mineral Wells,WV,39.2183,-81.4979,,,26104,point map,zip map,,,
26106,Parkersburg,WV,39.2183,-81.4979,,,26104,point map,zip map,,,
26102,Parkersburg,WV,39.2183,-81.4979,,,26104,point map,zip map,,,
26121,Mineral Wells,WV,39.2183,-81.4979,,,26104,point map,zip map,,,
26162,Porters Falls,WV,39.5798,-80.7762,,,26155,point map,zip map,,,
26229,Lorentz,WV,39.0109,-80.3023,,,26201,point map,zip map,,,
26210,Adrian,WV,38.8993,-80.2269,,,26218,point map,zip map,,,
26219,Frenchton,WV,38.8993,-80.2269,,,26218,point map,zip map,,,
26306,Clarksburg,WV,39.2852,-80.3853,,,26301,point map,zip map,,,
26302,Clarksburg,WV,39.2677,-80.3077,,,26301,point map,zip map,,,
26561,Big Run,WV,39.5845,-80.5776,,,26419,point map,zip map,,,
26463,Wyatt,WV,39.4351,-80.3534,,,26431,point map,zip map,,,
26434,Shirley,WV,39.3981,-80.7651,,,26456,point map,zip map,,,
26502,Morgantown,WV,39.6253,-79.9672,,,26501,point map,zip map,,,
26504,Morgantown,WV,39.5785,-80.093,,,26501,point map,zip map,,,
26544,Pentress,WV,39.5785,-80.093,,,26501,point map,zip map,,,
26546,Pursglove,WV,39.6746,-80.035,,,26501,point map,zip map,,,
26506,Morgantown,WV,39.6453,-79.9627,,,26505,point map,zip map,,,
26531,Dellslow,WV,39.6053,-79.8958,,,26508,point map,zip map,,,
26507,Morgantown,WV,39.6808,-79.8365,,,26508,point map,zip map,,,
26527,Cassville,WV,39.6656,-80.0637,,,26541,point map,zip map,,,
26524,Bretz,WV,39.5423,-79.8006,,,26542,point map,zip map,,,
26578,Kingmont,WV,39.4466,-80.1762,,,26554,point map,zip map,,,
26566,Colfax,WV,39.4348,-80.1317,,,26554,point map,zip map,,,
26555,Fairmont,WV,39.5143,-80.2185,,,26571,point map,zip map,,,
26671,Gilboa,WV,38.3184,-80.8342,,,26651,point map,zip map,,,
26667,Drennen,WV,38.3184,-80.8342,,,26651,point map,zip map,,,
26675,Keslers Cross Lanes,WV,38.2354,-80.9357,,,26651,point map,zip map,,,
26886,Onego,WV,38.8017,-79.4507,,,26814,point map,zip map,,,
26838,Milam,WV,38.8125,-79.0729,,,26836,point map,zip map,,,
27102,Winston-Salem,NC,36.0323,-80.3962,,,27012,point map,zip map,,,
27031,White Plains,NC,36.3994,-80.7081,,,27017,point map,zip map,,,
27049,Toast,NC,36.5004,-80.6265,,,27030,point map,zip map,,,
27010,Bethania,NC,36.183,-80.3387,,,27040,point map,zip map,,,
27094,Rural Hall,NC,36.2404,-80.2934,,,27045,point map,zip map,,,
27098,Rural Hall,NC,36.2404,-80.2934,,,27045,point map,zip map,,,
27099,Rural Hall,NC,36.2404,-80.2934,,,27045,point map,zip map,,,
27199,Winston-Salem,NC,36.0999,-80.2442,,,27101,point map,zip map,,,
27120,Winston-Salem,NC,36.0999,-80.2442,,,27101,point map,zip map,,,
27113,Winston-Salem,NC,36.0999,-80.2442,,,27101,point map,zip map,,,
27111,Winston-Salem,NC,36.0999,-80.2442,,,27101,point map,zip map,,,
27114,Winston-Salem,NC,36.0999,-80.2442,,,27101,point map,zip map,,,
27115,Winston-Salem,NC,36.0999,-80.2442,,,27101,point map,zip map,,,
27116,Winston-Salem,NC,36.0999,-80.2442,,,27101,point map,zip map,,,
27373,Wallburg,NC,36.0101,-80.1392,,,27107,point map,zip map,,,
27108,Winston-Salem,NC,36.0275,-80.2073,,,27107,point map,zip map,,,
27117,Winston-Salem,NC,36.0275,-80.2073,,,27107,point map,zip map,,,
27130,Winston-Salem,NC,36.0275,-80.2073,,,27107,point map,zip map,,,
27198,Winston-Salem,NC,36.0275,-80.2073,,,27107,point map,zip map,,,
27157,Winston-Salem,NC,36.0275,-80.2073,,,27107,point map,zip map,,,
27150,Winston-Salem,NC,36.0275,-80.2073,,,27107,point map,zip map,,,
27155,Winston-Salem,NC,36.0275,-80.2073,,,27107,point map,zip map,,,
27152,Winston-Salem,NC,36.0275,-80.2073,,,27107,point map,zip map,,,
27213,Bonlee,NC,35.6482,-79.4149,,,27207,point map,zip map,,,
27216,Burlington,NC,36.0475,-79.4797,,,27215,point map,zip map,,,
27264,High Point,NC,36.0807,-80.0244,,,27235,point map,zip map,,,
27261,High Point,NC,36.0807,-80.0244,,,27235,point map,zip map,,,
27202,Altamahaw,NC,36.1855,-79.5055,,,27244,point map,zip map,,,
27204,Asheboro,NC,35.7883,-79.7206,,,27248,point map,zip map,,,
27342,Sedalia,NC,36.0756,-79.6206,,,27249,point map,zip map,,,
27256,Gulf,NC,35.5604,-79.2817,,,27252,point map,zip map,,,
27359,Swepsonville,NC,36.0214,-79.3574,,,27253,point map,zip map,,,
27268,High Point,NC,35.9698,-79.9936,,,27262,point map,zip map,,,
27599,Chapel Hill,NC,36.0525,-79.1077,,,27278,point map,zip map,,,
27285,Kernersville,NC,36.1199,-80.0737,,,27284,point map,zip map,,,
27294,Lexington,NC,35.824,-80.2534,,,27292,point map,zip map,,,
27351,Southmont,NC,35.6605,-80.2836,,,27292,point map,zip map,,,
27374,Welcome,NC,35.9029,-80.257,,,27295,point map,zip map,,,
27361,Thomasville,NC,35.8829,-80.276,,,27295,point map,zip map,,,
27293,Lexington,NC,35.8829,-80.276,,,27295,point map,zip map,,,
27228,Bynum,NC,35.7835,-79.1298,,,27312,point map,zip map,,,
27323,Reidsville,NC,36.3921,-79.7731,,,27320,point map,zip map,,,
27289,Eden,NC,36.3921,-79.7731,,,27320,point map,zip map,,,
27375,Wentworth,NC,36.3921,-79.7731,,,27320,point map,zip map,,,
27259,Highfalls,NC,35.4921,-79.479,,,27325,point map,zip map,,,
27237,Cumnock,NC,35.4676,-79.1653,,,27330,point map,zip map,,,
27331,Sanford,NC,35.4799,-79.1803,,,27330,point map,zip map,,,
28368,Olivia,NC,35.3596,-79.1097,,,27332,point map,zip map,,,
28355,Lemon Springs,NC,35.3896,-79.1945,,,27332,point map,zip map,,,
27247,Ether,NC,35.4514,-79.7834,,,27341,point map,zip map,,,
27230,Cedar Falls,NC,35.8028,-79.8797,,,27350,point map,zip map,,,
27411,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27402,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27499,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27404,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27495,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27498,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27419,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27413,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27415,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27416,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27417,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27435,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27438,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27425,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27427,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27429,Greensboro,NC,36.0726,-79.792,,,27401,point map,zip map,,,
27497,Greensboro,NC,36.0798,-79.8282,,,27403,point map,zip map,,,
27412,Greensboro,NC,36.0661,-79.8067,,,27403,point map,zip map,,,
27420,Greensboro,NC,36.113,-79.7759,,,27405,point map,zip map,,,
27584,Townsville,NC,36.4946,-78.4236,,,27507,point map,zip map,,,
27512,Cary,NC,35.8084,-78.8395,,,27513,point map,zip map,,,
27515,Chapel Hill,NC,35.9132,-79.0558,,,27514,point map,zip map,,,
27528,Clayton,NC,35.6555,-78.4611,,,27520,point map,zip map,,,
27543,Kipling,NC,35.4799,-78.8211,,,27526,point map,zip map,,,
27593,Wilsons Mills,NC,35.5907,-78.3607,,,27527,point map,zip map,,,
27533,Goldsboro,NC,35.372,-78.0524,,,27530,point map,zip map,,,
27532,Goldsboro,NC,35.372,-78.0524,,,27530,point map,zip map,,,
27552,Mamers,NC,35.4168,-78.9334,,,27546,point map,zip map,,,
27506,Buies Creek,NC,35.4132,-78.7356,,,27546,point map,zip map,,,
27586,Vaughan,NC,36.4265,-78.0036,,,27551,point map,zip map,,,
27570,Ridgeway,NC,36.4357,-78.2367,,,27563,point map,zip map,,,
27594,Wise,NC,36.4865,-78.1708,,,27563,point map,zip map,,,
27588,Wake Forest,NC,35.9731,-78.4508,,,27587,point map,zip map,,,
27697,Raleigh,NC,35.7721,-78.6386,,,27601,point map,zip map,,,
27661,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27668,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27675,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27676,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27698,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27695,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27699,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27658,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27690,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27656,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27626,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27640,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27620,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27622,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27623,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27650,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27611,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27624,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27625,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27621,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27627,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27635,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27636,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27628,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27629,Raleigh,NC,35.8175,-78.5524,,,27604,point map,zip map,,,
27634,Raleigh,NC,35.7977,-78.6253,,,27604,point map,zip map,,,
27602,Raleigh,NC,35.7587,-78.6711,,,27606,point map,zip map,,,
27619,Raleigh,NC,35.8515,-78.6314,,,27609,point map,zip map,,,
27722,Durham,NC,35.994,-78.8986,,,27701,point map,zip map,,,
27715,Durham,NC,36.0512,-78.8577,,,27704,point map,zip map,,,
27717,Durham,NC,36.0512,-78.8577,,,27704,point map,zip map,,,
27702,Durham,NC,36.0512,-78.8577,,,27704,point map,zip map,,,
27711,Durham,NC,36.0512,-78.8577,,,27704,point map,zip map,,,
27710,Durham,NC,36.0512,-78.8577,,,27704,point map,zip map,,,
27706,Durham,NC,35.997,-78.9422,,,27705,point map,zip map,,,
27708,Durham,NC,36.0287,-78.924,,,27705,point map,zip map,,,
27802,Rocky Mount,NC,35.9356,-77.7808,,,27801,point map,zip map,,,
27815,Rocky Mount,NC,35.8979,-77.7935,,,27801,point map,zip map,,,
27868,Red Oak,NC,36.0548,-77.9116,,,27809,point map,zip map,,,
27811,Bellarthur,NC,35.5847,-77.5134,,,27834,point map,zip map,,,
27836,Greenville,NC,35.5804,-77.3926,,,27834,point map,zip map,,,
27833,Greenville,NC,35.5804,-77.3926,,,27834,point map,zip map,,,
27887,Tillery,NC,36.2352,-77.5026,,,27839,point map,zip map,,,
27835,Greenville,NC,35.5885,-77.3531,,,27858,point map,zip map,,,
27877,Severn,NC,36.5152,-77.1897,,,27862,point map,zip map,,,
27895,Wilson,NC,35.7199,-77.9267,,,27893,point map,zip map,,,
27894,Wilson,NC,35.7158,-77.9043,,,27893,point map,zip map,,,
27867,Potecasi,NC,36.3632,-77.2391,,,27897,point map,zip map,,,
27907,Elizabeth City,NC,36.285,-76.2553,,,27909,point map,zip map,,,
27906,Elizabeth City,NC,36.2854,-76.2133,,,27909,point map,zip map,,,
27969,Roduco,NC,36.4618,-76.8125,,,27935,point map,zip map,,,
27930,Hertford,NC,36.1902,-76.4661,,,27944,point map,zip map,,,
28002,Albemarle,NC,35.3501,-80.2001,,,28001,point map,zip map,,,
28082,Kannapolis,NC,35.3463,-80.5411,,,28025,point map,zip map,,,
28026,Concord,NC,35.3463,-80.5411,,,28025,point map,zip map,,,
28035,Davidson,NC,35.4993,-80.8486,,,28036,point map,zip map,,,
28053,Gastonia,NC,35.2751,-81.2134,,,28052,point map,zip map,,,
28055,Gastonia,NC,35.284,-81.1897,,,28052,point map,zip map,,,
28038,Earl,NC,35.197,-81.5386,,,28073,point map,zip map,,,
28070,Huntersville,NC,35.4107,-80.8429,,,28078,point map,zip map,,,
28042,Fallston,NC,35.429,-81.5015,,,28090,point map,zip map,,,
28136,Polkville,NC,35.3961,-81.6303,,,28090,point map,zip map,,,
28093,Lincolnton,NC,35.4848,-81.2395,,,28092,point map,zip map,,,
28111,Monroe,NC,35.0112,-80.5587,,,28110,point map,zip map,,,
28024,Cliffside,NC,35.2416,-81.7755,,,28114,point map,zip map,,,
28123,Mount Mourne,NC,35.5432,-80.8473,,,28117,point map,zip map,,,
28074,Harris,NC,35.2247,-81.8851,,,28139,point map,zip map,,,
28145,Salisbury,NC,35.6827,-80.4771,,,28144,point map,zip map,,,
28041,Faith,NC,35.5817,-80.4581,,,28146,point map,zip map,,,
28151,Shelby,NC,35.2924,-81.5356,,,28150,point map,zip map,,,
28246,Charlotte,NC,35.2275,-80.8425,,,28202,point map,zip map,,,
28271,Charlotte,NC,35.216,-80.8358,,,28204,point map,zip map,,,
28297,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28290,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28287,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28258,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28256,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28242,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28255,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28254,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28253,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28299,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28237,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28229,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28235,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28106,Matthews,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28130,Paw Creek,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28201,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28218,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28219,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28220,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28222,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28224,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28228,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28221,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28231,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28234,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28230,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28232,Charlotte,NC,35.26,-80.8042,,,28206,point map,zip map,,,
28274,Charlotte,NC,35.1879,-80.8317,,,28207,point map,zip map,,,
28223,Charlotte,NC,35.3041,-80.7267,,,28213,point map,zip map,,,
28126,Newell,NC,35.2768,-80.7165,,,28215,point map,zip map,,,
28247,Charlotte,NC,35.0656,-80.8511,,,28277,point map,zip map,,,
28241,Charlotte,NC,35.2271,-80.8431,,,28280,point map,zip map,,,
28243,Charlotte,NC,35.2271,-80.8431,,,28280,point map,zip map,,,
28250,Charlotte,NC,35.2271,-80.8431,,,28280,point map,zip map,,,
28289,Charlotte,NC,35.2271,-80.8431,,,28280,point map,zip map,,,
28236,Charlotte,NC,35.2271,-80.8431,,,28280,point map,zip map,,,
28233,Charlotte,NC,35.2271,-80.8431,,,28280,point map,zip map,,,
28284,Charlotte,NC,35.2271,-80.8431,,,28280,point map,zip map,,,
28260,Charlotte,NC,35.2271,-80.8431,,,28280,point map,zip map,,,
28263,Charlotte,NC,35.2268,-80.8432,,,28280,point map,zip map,,,
28265,Charlotte,NC,35.2271,-80.8431,,,28280,point map,zip map,,,
28266,Charlotte,NC,35.2271,-80.8431,,,28280,point map,zip map,,,
28285,Charlotte,NC,35.2271,-80.8431,,,28280,point map,zip map,,,
28288,Charlotte,NC,35.2271,-80.8431,,,28280,point map,zip map,,,
28275,Charlotte,NC,35.2271,-80.8431,,,28280,point map,zip map,,,
28272,Charlotte,NC,35.2271,-80.8431,,,28280,point map,zip map,,,
28281,Charlotte,NC,35.2271,-80.8431,,,28280,point map,zip map,,,
28296,Charlotte,NC,35.2252,-80.8458,,,28282,point map,zip map,,,
28302,Fayetteville,NC,35.0343,-78.9088,,,28304,point map,zip map,,,
28331,Cumberland,NC,35.0049,-78.9673,,,28306,point map,zip map,,,
28309,Fayetteville,NC,35.0397,-78.8429,,,28312,point map,zip map,,,
28388,Southern Pines,NC,35.2803,-79.4327,,,28327,point map,zip map,,,
28329,Clinton,NC,34.9979,-78.3233,,,28328,point map,zip map,,,
